symbol,name,reportDate,fiscalDateEnding,estimate,currency
TKC,Turkcell Iletisim Hizmetleri A.S.,2025-11-06,2025-09-30,0,USD
TKCBY,TKCBY,2025-11-04,2025-09-30,,USD
TKECF,TKECF,2025-10-29,2025-09-30,,USD
TKGBY,TKGBY,2025-10-24,2025-09-30,0.2719,USD
TKGSF,TKGSF,2025-10-30,2025-09-30,30.3,USD
TKGSY,TKGSY,2025-10-28,2025-09-30,,USD
TKHCF,TKHCF,2025-10-27,2025-09-30,29.27,USD
TKHIF,TKHIF,2025-11-06,2025-09-30,,USD
TKIAF,TKIAF,2025-11-10,2025-09-30,30.62,USD
TKKHF,TKKHF,2025-10-23,2025-09-30,,USD
TKNO,Alpha Teknova Inc,2025-11-05,2025-09-30,-0.0975,USD
TKO,TKO Group Holdings Inc - Class A,2025-11-05,2025-09-30,0.6612,USD
TKOMF,TKOMF,2025-11-19,2025-09-30,,USD
TKOMY,TKOMY,2025-11-19,2025-09-30,,USD
TKPHF,TKPHF,2025-10-30,2025-09-30,44.26,USD
TKR,Timken Company,2025-11-04,2025-09-30,1.25,USD
TKURF,TKURF,2025-09-15,2025-07-31,,USD
TKYMY,TKYMY,2025-10-27,2025-09-30,,USD
TLF,Tandy Leather Factory Inc,2025-11-18,2025-09-30,0,USD
TLK,Telkom Indonesia (Persero) Tbk PT,2025-10-30,2025-09-30,0.3499,USD
TLKMF,TLKMF,2025-10-30,2025-09-30,56.23,USD
TLLTF,TLLTF,2025-11-20,2025-09-30,-0.04,USD
TLNE,TLNE,2025-11-13,2025-09-30,0,USD
TLOFF,TLOFF,2025-11-13,2025-09-30,,USD
TLPFY,TLPFY,2025-11-05,2025-09-30,0,USD
TLRY,Tilray Brands Inc,2025-10-08,2025-08-31,-0.0408,USD
TLS,Telos Corp,2025-11-18,2025-09-30,-0.0437,USD
TLSA,Tiziana Life Sciences Ltd,2025-10-13,2025-09-30,,USD
TLSNF,TLSNF,2025-10-23,2025-09-30,0.6,USD
TLSNY,TLSNY,2025-10-23,2025-09-30,0.1122,USD
TLSS,TLSS,2025-11-12,2025-09-30,0,USD
TLTFF,TLTFF,2025-11-27,2025-09-30,,USD
TLTZF,TLTZF,2025-10-21,2025-09-30,2.14,USD
TLTZY,TLTZY,2025-10-21,2025-09-30,,USD
TLX,Telix Pharmaceuticals Ltd,2025-10-23,2025-09-30,0,USD
TLYS,Tillys Inc - Class A,2025-12-04,2025-11-30,-0.32,USD
TM,Toyota Motor Corporation,2025-11-12,2025-09-30,5.36,USD
TMBBY,TMBBY,2025-10-16,2025-09-30,,USD
TMC,TMC the metals company Inc,2025-11-06,2025-09-30,-0.0571,USD
TMCGF,TMCGF,2025-09-16,2025-06-30,,USD
TMCI,Treace Medical Concepts Inc,2025-11-11,2025-09-30,-0.2756,USD
TMDX,Transmedics Group Inc,2025-11-11,2025-09-30,0.3636,USD
TME,Tencent Music Entertainment Group,2025-11-18,2025-09-30,1.45,USD
TMGEF,TMGEF,2025-09-18,2025-08-31,,USD
TMHC,Taylor Morrison Home Corp,2025-10-22,2025-09-30,1.97,USD
TMICF,TMICF,2025-11-11,2025-09-30,76.32,USD
TMICY,TMICY,2025-11-11,2025-09-30,0.6298,USD
TMKEF,TMKEF,2025-09-11,2025-06-30,,AUD
TMNSF,TMNSF,2025-10-28,2025-09-30,0.81,USD
TMO,Thermo Fisher Scientific Inc,2025-10-22,2025-09-30,5.5,USD
TMOAF,TMOAF,2025-10-14,2025-09-30,,EUR
TMOAY,TMOAY,2025-10-09,2025-09-30,,USD
TMP,Tompkins Financial Corp,2025-10-24,2025-09-30,1.7,USD
TMQ,Trilogy Metals Inc,2025-10-08,2025-08-31,-0.01,USD
TMRAF,TMRAF,2025-10-17,2025-09-30,0.08,USD
TMRAY,TMRAY,2025-10-17,2025-09-30,0.1317,USD
TMRC,TMRC,2025-10-29,2025-08-31,0,USD
TMRNF,TMRNF,2025-11-05,2025-09-30,,USD
TMTNF,TMTNF,2025-11-04,2025-09-30,1.59,USD
TMUS,T-Mobile US Inc,2025-10-23,2025-09-30,2.88,USD
TMVWF,TMVWF,2025-11-04,2025-09-30,0.35,USD
TMXXF,TMXXF,2025-10-29,2025-09-30,0.48,USD
TNABF,TNABF,2025-11-27,2025-09-30,0.21,USD
TNABY,TNABY,2025-11-26,2025-09-30,,USD
TNC,Tennant Company,2025-10-30,2025-09-30,1.48,USD
TNDM,Tandem Diabetes Care Inc,2025-10-29,2025-09-30,-0.3272,USD
TNET,TriNet Group Inc,2025-10-22,2025-09-30,0.7533,USD
TNEYF,TNEYF,2025-10-30,2025-09-30,,USD
TNGCF,TNGCF,2025-11-18,2025-09-30,0.45,USD
TNGMF,TNGMF,2025-11-27,2025-09-30,,USD
TNGX,Tango Therapeutics Inc,2025-11-05,2025-09-30,-0.0719,USD
TNIEF,TNIEF,2025-11-13,2025-09-30,,USD
TNISF,TNISF,2025-11-14,2025-09-30,,USD
TNK,Teekay Tankers Ltd - Class A,2025-10-29,2025-09-30,1.16,USD
TNL,Travel+Leisure Company,2025-10-22,2025-09-30,1.75,USD
TNLIF,TNLIF,2025-11-06,2025-08-31,,USD
TNLIY,TNLIY,2025-11-05,2025-08-31,,USD
TNON,Tenon Medical Inc,2025-11-11,2025-09-30,-0.39,USD
TNREF,TNREF,2025-11-20,2025-09-30,,USD
TNRSF,TNRSF,2025-10-29,2025-09-30,0.39,USD
TNSGF,TNSGF,2025-11-27,2025-09-30,,USD
TNTFF,TNTFF,2025-11-03,2025-09-30,-0.03,USD
TNXP,Tonix Pharmaceuticals Holding Corp,2025-11-10,2025-09-30,-3.08,USD
TNXXF,TNXXF,2025-11-13,2025-09-30,,USD
TNYA,Tenaya Therapeutics Inc,2025-11-05,2025-09-30,-0.1478,USD
TODCF,TODCF,2025-11-13,2025-09-30,,USD
TOEAF,TOEAF,2025-10-30,2025-09-30,,USD
TOELF,TOELF,2025-11-12,2025-09-30,260.88,USD
TOELY,TOELY,2025-11-12,2025-09-30,0.9646,USD
TOEYF,TOEYF,2025-09-25,2025-06-30,,USD
TOHZF,TOHZF,2025-11-13,2025-09-30,,USD
TOI,Oncology Institute Inc (The),2025-11-12,2025-09-30,-0.12,USD
TOIPY,TOIPY,2025-11-06,2025-09-30,,USD
TOITF,TOITF,2025-11-06,2025-09-30,0.56,USD
TOKSF,TOKSF,2025-10-23,2025-09-30,,USD
TOKUF,TOKUF,2025-11-11,2025-09-30,27.9,USD
TOKUY,TOKUY,2025-11-06,2025-09-30,,USD
TOLWF,TOLWF,2025-10-29,2025-09-30,0.16,USD
TOMYF,TOMYF,2025-11-11,2025-09-30,,USD
TOMYY,TOMYY,2025-11-10,2025-09-30,,USD
TOMZ,TOMI Environmental Solutions Inc,2025-11-12,2025-09-30,-0.02,USD
TONPF,TONPF,2025-11-13,2025-09-30,,USD
TOON,Kartoon Studios Inc,2025-11-13,2025-09-30,,USD
TOPCF,TOPCF,2025-10-30,2025-09-30,21.9,USD
TOPPY,TOPPY,2025-11-11,2025-09-30,,USD
TORVF,TORVF,2025-09-24,2025-07-31,,USD
TORXF,TORXF,2025-11-05,2025-09-30,1.79,USD
TOSKF,TOSKF,2025-11-06,2025-09-30,,USD
TOST,Toast Inc - Class A,2025-11-06,2025-09-30,0.24,USD
TOTDF,TOTDF,2025-10-31,2025-09-30,38.66,USD
TOTDY,TOTDY,2025-10-27,2025-09-30,0.0529,USD
TOTZF,TOTZF,2025-11-05,2025-09-30,0.55,USD
TOUR,Tuniu Corp,2025-11-21,2025-09-30,,USD
TOWN,Townebank Portsmouth VA,2025-10-22,2025-09-30,0.76,USD
TOYOF,TOYOF,2025-11-12,2025-09-30,51.89,USD
TPB,Turning Point Brands Inc,2025-10-22,2025-09-30,0.774,USD
TPC,Tutor Perini Corp,2025-11-05,2025-09-30,0.4551,USD
TPCFF,TPCFF,2025-11-19,2025-08-31,,USD
TPG,TPG Inc - Class A,2025-11-03,2025-09-30,0.57,USD
TPGVF,TPGVF,2025-10-09,2025-08-31,0.01,USD
TPH,Tri Pointe Homes Inc,2025-10-23,2025-09-30,0.5518,USD
TPIC,TPI Composites Inc,2025-11-06,2025-09-30,-0.355,USD
TPL,Texas Pacific Land Corporation,2025-11-05,2025-09-30,5.69,USD
TPLKF,TPLKF,2025-11-12,2025-09-30,,USD
TPNTF,TPNTF,2025-09-11,2025-06-30,,USD
TPR,Tapestry Inc,2025-11-06,2025-09-30,1.24,USD
TPTJF,TPTJF,2025-11-24,2025-09-30,,USD
TPVG,TriplePoint Venture Growth BDC Corp,2025-10-29,2025-09-30,0.299,USD
TPZEF,TPZEF,2025-11-03,2025-09-30,0.1,USD
TR,Tootsie Roll Industries Inc,2025-10-22,2025-09-30,0,USD
TRAGF,TRAGF,2025-11-12,2025-09-30,,USD
TRAK,DealerTrack Technologies Inc,2025-09-29,2025-06-30,0.09,USD
TRAK,DealerTrack Technologies Inc,2025-11-17,2025-09-30,0,USD
TRATF,TRATF,2025-10-29,2025-09-30,0.93,USD
TRBMF,TRBMF,2025-11-19,2025-09-30,,USD
TRBRF,TRBRF,2025-11-17,2025-09-30,,USD
TRC,Tejon Ranch Company,2025-11-11,2025-09-30,0.07,USD
TRCLF,TRCLF,2025-10-30,2025-09-30,,USD
TRDA,Entrada Therapeutics Inc,2025-11-11,2025-09-30,-0.99,USD
TRDTF,TRDTF,2025-11-27,2025-09-30,,USD
TREE,LendingTree Inc,2025-10-30,2025-09-30,0.5365,USD
TREVQ,TREVQ,2025-11-14,2025-09-30,0,USD
TREX,TREX Co. Inc,2025-10-27,2025-09-30,0.6305,USD
TRGP,Targa Resources Corp,2025-10-30,2025-09-30,2.02,USD
TRI,Thomson-Reuters Corp,2025-11-04,2025-09-30,0.82,USD
TRIN,Trinity Capital Inc,2025-10-28,2025-09-30,0.5207,USD
TRIP,TripAdvisor Inc,2025-11-10,2025-09-30,0.5733,USD
TRKYY,TRKYY,2025-10-29,2025-09-30,,USD
TRMB,Trimble Inc,2025-11-05,2025-09-30,0.71,USD
TRMD,Torm Plc - Class A,2025-11-06,2025-09-30,0.6904,USD
TRMK,Trustmark Corp,2025-10-28,2025-09-30,0.93,USD
TRMLF,TRMLF,2025-11-05,2025-09-30,1.1,USD
TRN,Trinity Industries Inc,2025-10-30,2025-09-30,0.35,USD
TRNO,Terreno Realty Corp,2025-11-05,2025-09-30,0.38,USD
TRNR,Interactive Strength Inc,2025-11-13,2025-09-30,-11.74,USD
TRNS,Transcat Inc,2025-10-27,2025-09-30,0.51,USD
TROUF,TROUF,2025-11-28,2025-09-30,,USD
TROW,T. Rowe Price Group Inc,2025-10-31,2025-09-30,2.43,USD
TROX,Tronox Holdings plc - Class A,2025-10-23,2025-09-30,-0.12,USD
TRP,TC Energy Corporation,2025-11-05,2025-09-30,0.5976,USD
TRPCF,TRPCF,2025-11-17,2025-09-30,,USD
TRPTF,TRPTF,2025-11-27,2025-09-30,-0.01,USD
TRRCF,TRRCF,2025-11-25,2025-09-30,,USD
TRRFF,TRRFF,2025-11-07,2025-09-30,,USD
TRRGF,TRRGF,2025-11-26,2025-09-30,,USD
TRRPF,TRRPF,2025-11-13,2025-09-30,,USD
TRRSF,TRRSF,2025-11-06,2025-09-30,0.77,USD
TRRXF,TRRXF,2025-11-27,2025-09-30,,USD
TRS,Trimas Corporation,2025-10-23,2025-09-30,0.4965,USD
TRST,Trustco Bank Corp,2025-10-20,2025-09-30,0.73,USD
TRTPF,TRTPF,2025-09-16,2025-06-30,,USD
TRTX,TPG RE Finance Trust Inc,2025-11-04,2025-09-30,0.2485,USD
TRU,TransUnion,2025-10-28,2025-09-30,1.04,USD
TRUBF,TRUBF,2025-10-23,2025-09-30,0.42,USD
TRUE,Truecar Inc,2025-11-10,2025-09-30,-0.0215,USD
TRUFF,TRUFF,2025-11-27,2025-09-30,,USD
TRUIF,TRUIF,2025-11-13,2025-09-30,,USD
TRUMF,TRUMF,2025-11-13,2025-09-30,23.32,USD
TRUMY,TRUMY,2025-11-13,2025-09-30,0.1655,USD
TRUP,Trupanion Inc,2025-10-28,2025-09-30,0.0196,USD
TRV,Travelers Companies Inc,2025-10-16,2025-09-30,5.57,USD
TRVG,Trivago NV,2025-11-04,2025-09-30,0.05,USD
TRVI,Trevi Therapeutics Inc,2025-11-05,2025-09-30,-0.1,USD
TRX,TRX Gold Corp,2025-11-28,2025-08-31,0.025,USD
TRYIF,TRYIF,2025-11-06,2025-09-30,14.92,USD
TRYIY,TRYIY,2025-11-04,2025-09-30,0.2577,USD
TRZBF,TRZBF,2025-09-11,2025-07-31,-0.17,USD
TS,Tenaris S.A.,2025-10-29,2025-09-30,0.7564,USD
TSAT,Telesat Corp - Class A,2025-11-13,2025-09-30,-2.28,USD
TSBK,Timberland Bancorp Inc,2025-10-30,2025-09-30,,USD
TSBX,Turnstone Biologics Corp,2025-11-07,2025-09-30,-0.69,USD
TSCDF,TSCDF,2025-10-02,2025-08-31,,USD
TSCDY,TSCDY,2025-10-02,2025-08-31,,USD
TSCFY,TSCFY,2025-10-13,2025-09-30,,USD
TSCO,Tractor Supply Company,2025-10-23,2025-09-30,0.48,USD
TSDRF,TSDRF,2025-11-21,2025-09-30,,USD
TSE,Trinseo PLC,2025-11-05,2025-09-30,-1.85,USD
TSEM,Tower Semiconductor Ltd,2025-11-12,2025-09-30,0.54,USD
TSGTF,TSGTF,2025-10-30,2025-09-30,1,USD
TSGTY,TSGTY,2025-10-23,2025-09-30,0.7528,USD
TSGZF,TSGZF,2025-11-26,2025-09-30,,USD
TSHA,Taysha Gene Therapies Inc,2025-11-13,2025-09-30,-0.08,USD
TSHMY,TSHMY,2025-11-10,2025-09-30,,USD
TSHTY,TSHTY,2025-11-06,2025-09-30,,USD
TSKFF,TSKFF,2025-11-13,2025-09-30,,USD
TSLA,Tesla Inc,2025-10-22,2025-09-30,0.49,USD
TSLVF,TSLVF,2025-11-27,2025-09-30,,USD
TSLX,Sixth Street Specialty Lending Inc,2025-11-04,2025-09-30,0.5236,USD
TSM,Taiwan Semiconductor Manufacturing,2025-10-16,2025-09-30,2.64,USD
TSMRF,TSMRF,2025-11-06,2025-09-30,93.54,USD
TSMWF,TSMWF,2025-10-16,2025-09-30,15.41,USD
TSN,Tyson Foods Inc - Class A,2025-11-11,2025-09-30,0.86,USD
TSNDF,TSNDF,2025-11-18,2025-09-30,-0.02,USD
TSNLF,TSNLF,2025-10-20,2025-09-30,,USD
TSPH,TSPH,2025-11-06,2025-09-30,-0.16,USD
TSQ,Townsquare Media Inc - Class A,2025-11-06,2025-09-30,0.17,USD
TSSI,TSS Inc,2025-11-05,2025-09-30,,USD
TSUKY,TSUKY,2025-11-05,2025-09-30,,USD
TSUSF,TSUSF,2025-09-29,2025-08-31,,USD
TSVNF,TSVNF,2025-09-15,2025-06-30,,USD
TT,Trane Technologies plc - Class A,2025-10-29,2025-09-30,3.83,USD
TTBKF,TTBKF,2025-11-12,2025-09-30,0.44,USD
TTCAF,TTCAF,2025-11-07,2025-09-30,,USD
TTCFQ,TTCFQ,2025-11-19,2025-09-30,-0.0636,USD
TTCIF,TTCIF,2025-11-06,2025-09-30,,USD
TTD,Trade Desk Inc - Class A,2025-11-06,2025-09-30,0.44,USD
TTDKF,TTDKF,2025-10-30,2025-09-30,30.94,USD
TTDKY,TTDKY,2025-10-30,2025-09-30,0.2,USD
TTE,TotalEnergies SE,2025-10-30,2025-09-30,1.73,USD
TTEC,TTEC Holdings Inc,2025-11-05,2025-09-30,0.23,USD
TTEK,Tetra Tech Inc,2025-11-12,2025-09-30,0.41,USD
TTEXF,TTEXF,2025-11-27,2025-09-30,,USD
TTFNF,TTFNF,2025-10-30,2025-09-30,1.73,USD
TTGPF,TTGPF,2025-09-24,2025-06-30,,USD
TTGT,Techtarget Inc,2025-11-05,2025-09-30,0.4463,USD
TTGXF,TTGXF,2025-09-08,2025-06-30,,USD
TTI,Tetra Technologies Inc,2025-11-03,2025-09-30,0.032,USD
TTLHF,TTLHF,2025-11-25,2025-09-30,,USD
TTLTF,TTLTF,2025-10-14,2025-09-30,,USD
TTMI,TTM Technologies Inc,2025-10-29,2025-09-30,0.6,USD
TTNDY,TTNDY,2025-11-11,2025-09-30,0,USD
TTNMF,TTNMF,2025-11-10,2025-09-30,0.02,USD
TTOO,T2 Biosystems Inc,2025-10-06,2025-09-30,,USD
TTRKF,TTRKF,2025-10-22,2025-09-30,,TRY
TTSH,Tile Shop Hldgs Inc,2025-11-06,2025-09-30,0,USD
TTTRF,TTTRF,2025-12-02,2025-09-30,,USD
TTUUF,TTUUF,2025-11-05,2025-09-30,22.12,USD
TTVSY,TTVSY,2025-11-05,2025-09-30,,USD
TTWO,Take-Two Interactive Software Inc,2025-11-05,2025-09-30,-0.66,USD
TU,Telus Corp,2025-11-07,2025-09-30,0.19,USD
TUERF,TUERF,2025-11-11,2025-09-30,,USD
TUFBY,TUFBY,2025-11-03,2025-09-30,,USD
TUSK,Mammoth Energy Services Inc,2025-10-31,2025-09-30,-0.07,USD
TUYA,Tuya Inc,2025-11-17,2025-09-30,0.03,USD
TV,Grupo Televisa SAB,2025-10-23,2025-09-30,-0.0202,USD
TVAGF,TVAGF,2025-10-30,2025-09-30,,USD
TVAHF,TVAHF,2025-11-06,2025-09-30,,USD
TVAVF,TVAVF,2025-11-19,2025-09-30,0.43,USD
TVCCF,TVCCF,2025-11-27,2025-09-30,,USD
TVFCF,TVFCF,2025-10-30,2025-09-30,,USD
TVIPF,TVIPF,2025-11-27,2025-09-30,,USD
TVRD,Cara Therapeutics Inc,2025-11-13,2025-09-30,-0.96,USD
TVTX,Travere Therapeutics Inc,2025-11-05,2025-09-30,-0.2729,USD
TW,Tradeweb Markets Inc Cls A,2025-10-30,2025-09-30,0.86,USD
TWFG,TWFG Inc - Class A,2025-11-18,2025-09-30,0,USD
TWI,Titan International Inc,2025-10-29,2025-09-30,-0.0032,USD
TWIN,Twin Disc Incorporated,2025-10-31,2025-09-30,0.07,USD
TWIRF,TWIRF,2025-11-06,2025-09-30,,USD
TWLO,Twilio Inc Class A,2025-10-30,2025-09-30,1.07,USD
TWMIF,TWMIF,2025-11-13,2025-09-30,-0.4,USD
TWNP,Twin Hospitality Group Inc,2025-11-12,2025-09-30,,USD
TWO,Two Harbors Investment Corp,2025-10-27,2025-09-30,0.33,USD
TWO-PA,TWO-PA,2025-10-27,2025-09-30,,USD
TWO-PB,TWO-PB,2025-10-27,2025-09-30,,USD
TWO-PC,TWO-PC,2025-10-27,2025-09-30,,USD
TWOD,Two Harbors Investment Corp,2025-10-27,2025-09-30,,USD
TWOSF,TWOSF,2025-09-24,2025-07-31,,USD
TWRFF,TWRFF,2025-10-01,2025-07-31,,USD
TWST,Twist Bioscience Corp,2025-11-17,2025-09-30,-0.43,USD
TX,Ternium S.A.,2025-11-04,2025-09-30,0.8257,USD
TXG,10x Genomics Inc - Class A,2025-10-28,2025-09-30,-0.07,USD
TXMD,TherapeuticsMD Inc,2025-11-17,2025-09-30,0,USD
TXN,Texas Instruments Inc,2025-10-21,2025-09-30,1.48,USD
TXNM,PNM Resources Inc,2025-10-31,2025-09-30,1.51,USD
TXO,TXO Partners L.P.,2025-12-03,2025-09-30,0.42,USD
TXRH,Texas Roadhouse Inc,2025-10-30,2025-09-30,1.29,USD
TXT,Textron Inc,2025-10-30,2025-09-30,1.46,USD
TYGO,Tigo Energy Inc,2025-11-05,2025-09-30,-0.05,USD
TYHOF,TYHOF,2025-10-30,2025-09-30,,USD
TYIDF,TYIDF,2025-10-30,2025-09-30,102.37,USD
TYIDY,TYIDY,2025-10-30,2025-09-30,0.8338,USD
TYL,Tyler Technologies Inc,2025-10-22,2025-09-30,2.85,USD
TYNPF,TYNPF,2025-10-30,2025-09-30,67.93,USD
TYOBY,TYOBY,2025-11-04,2025-09-30,,USD
TYOYF,TYOYF,2025-11-06,2025-09-30,28.59,USD
TYOYY,TYOYY,2025-11-05,2025-09-30,0.6823,USD
TYRA,Tyra Biosciences Inc,2025-10-30,2025-09-30,-0.5104,USD
TYTMF,TYTMF,2025-11-06,2025-09-30,55.24,USD
TZOO,Travelzoo,2025-10-22,2025-09-30,0.19,USD
U,Unity Software Inc,2025-11-06,2025-09-30,0.1763,USD
UA,Under Armour Inc - Class C,2025-11-06,2025-09-30,0.2686,USD
UAA,Under Armour Inc - Class A,2025-11-06,2025-09-30,0.02,USD
UACJF,UACJF,2025-11-11,2025-09-30,79.8,USD
UAL,United Airlines Holdings Inc,2025-10-14,2025-09-30,2.64,USD
UAMY,United States Antimony Corp,2025-11-18,2025-09-30,0.02,USD
UAN,CVR Partners LP,2025-10-27,2025-09-30,0,USD
UBAAF,UBAAF,2025-11-18,2025-09-30,,USD
UBCP,United Bancorp Inc (Martins Ferry OH),2025-11-06,2025-09-30,0,USD
UBEOF,UBEOF,2025-11-06,2025-09-30,,USD
UBER,Uber Technologies Inc,2025-10-30,2025-09-30,0.69,USD
UBFO,United Security Bancshares (CA),2025-10-17,2025-09-30,,USD
UBOH,UBOH,2025-10-15,2025-09-30,,USD
UBS,UBS Group AG,2025-10-29,2025-09-30,0.39,USD
UBSFF,UBSFF,2025-10-30,2025-09-30,,USD
UBSFY,UBSFY,2025-10-30,2025-09-30,,USD
UBSI,United Bankshares Inc,2025-10-23,2025-09-30,0.83,USD
UCB,United Community Banks Inc,2025-10-22,2025-09-30,0.7,USD
UCBJY,UCBJY,2025-10-28,2025-09-30,0,USD
UCL,Ucloudlink Group Inc,2025-12-02,2025-09-30,0.01,USD
UCPLF,UCPLF,2025-11-06,2025-09-30,,USD
UCTT,Ultra Clean Hldgs Inc,2025-10-22,2025-09-30,0.2175,USD
UDIRF,UDIRF,2025-11-11,2025-09-30,0.2,USD
UDMY,Udemy Inc,2025-10-29,2025-09-30,0.0943,USD
UDR,UDR Inc,2025-10-29,2025-09-30,0.12,USD
UE,Urban Edge Properties,2025-10-29,2025-09-30,0.12,USD
UEC,Uranium Energy Corp,2025-09-26,2025-07-31,-0.0354,USD
UEIC,Universal Electronics Inc,2025-11-06,2025-09-30,0.08,USD
UEMTF,UEMTF,2025-11-24,2025-09-30,,USD
UFCS,United Fire Group Inc,2025-11-04,2025-09-30,0.77,USD
UFG,Uni Fuels Holdings Ltd - Class A,2025-09-23,2025-06-30,,USD
UFGSY,UFGSY,2025-11-06,2025-09-30,0.1916,USD
UFI,UNIFI Inc,2025-10-28,2025-09-30,-0.22,USD
UFPI,UFP Industries Inc,2025-10-16,2025-09-30,1.56,USD
UFPT,UFP Technologies Inc,2025-10-29,2025-09-30,2.33,USD
UGDIF,UGDIF,2025-11-27,2025-09-30,,USD
UGI,UGI Corp,2025-11-13,2025-09-30,-0.3348,USD
UGP,Ultrapar Participacoes S.A.,2025-11-12,2025-09-30,0.0858,USD
UGRO,Urban-gro Inc,2025-11-07,2025-09-30,-0.04,USD
UHAL,U-Haul Holding Company,2025-11-05,2025-09-30,1.06,USD
UHG,United Homes Group Inc - Class A,2025-11-06,2025-09-30,,USD
UHOIF,UHOIF,2025-11-06,2025-09-30,9.3,USD
UHS,Universal Health Services Inc - Class B,2025-10-22,2025-09-30,4.63,USD
UHT,Universal Health Realty Income Trust,2025-10-30,2025-09-30,0,USD
UI,Ubiquiti Inc,2025-11-07,2025-09-30,2.93,USD
UIS,Unisys Corp,2025-10-27,2025-09-30,0.2933,USD
UJOGF,UJOGF,2025-09-22,2025-06-30,,USD
UL,Unilever plc,2025-10-23,2025-09-30,0,USD
ULBI,Ultralife Corp,2025-10-23,2025-09-30,0.21,USD
ULCC,Frontier Group Holdings Inc,2025-10-28,2025-09-30,-0.34,USD
ULH,Universal Logistics Holdings Inc,2025-10-23,2025-09-30,0.3,USD
ULTA,Ulta Beauty Inc,2025-12-04,2025-10-31,4.52,USD
ULVAF,ULVAF,2025-11-11,2025-09-30,95.43,USD
ULY,Urgent.ly Inc,2025-11-18,2025-09-30,-0.09,USD
UMBF,UMB Financial Corp,2025-10-28,2025-09-30,2.47,USD
UMBFP,UMBFP,2025-10-27,2025-09-30,,USD
UMC,United Micro Electronics,2025-10-29,2025-09-30,0.12,USD
UMGNF,UMGNF,2025-10-30,2025-09-30,0.22,USD
UMH,UMH Properties Inc,2025-11-05,2025-09-30,0.05,USD
UMICY,UMICY,2025-10-29,2025-09-30,0,USD
UNB,Union Bankshares Inc,2025-10-15,2025-09-30,,USD
UNCFF,UNCFF,2025-10-28,2025-09-30,1.6,USD
UNCHF,UNCHF,2025-11-13,2025-09-30,9.54,USD
UNCRY,UNCRY,2025-10-27,2025-09-30,,USD
UNF,Unifirst Corp,2025-10-22,2025-08-31,2.11,USD
UNFI,United Natural Foods Inc,2025-10-07,2025-07-31,-0.1608,USD
UNFI,United Natural Foods Inc,2025-12-03,2025-10-31,0.2577,USD
UNFYF,UNFYF,2025-11-27,2025-09-30,,USD
UNH,Unitedhealth Group Inc,2025-10-15,2025-09-30,2.81,USD
UNICY,UNICY,2025-11-06,2025-09-30,,USD
UNIKF,UNIKF,2025-11-06,2025-09-30,,USD
UNIT,Uniti Group Inc,2025-10-30,2025-09-30,0.1,USD
UNJCF,UNJCF,2025-10-30,2025-09-30,0.06,USD
UNLRF,UNLRF,2025-10-22,2025-09-30,26.01,USD
UNLRY,UNLRY,2025-10-22,2025-09-30,,USD
UNM,Unum Group,2025-11-04,2025-09-30,2.17,USD
UNP,Union Pacific Corp,2025-10-23,2025-09-30,3.01,USD
UNPRF,UNPRF,2025-11-06,2025-09-30,0.3,USD
UNTN,UNTN,2025-10-13,2025-09-30,,USD
UNTY,Unity Bancorp Inc,2025-10-10,2025-09-30,1.28,USD
UOLGY,UOLGY,2025-11-12,2025-09-30,0.2771,USD
UONE,Urban One Inc - Class A,2025-11-12,2025-09-30,0,USD
UONEK,Urban One Inc - Class D,2025-11-12,2025-09-30,0,USD
UOVEF,UOVEF,2025-11-06,2025-09-30,0.85,USD
UOVEY,UOVEY,2025-11-06,2025-09-30,1.31,USD
UP,Wheels Up Experience Inc - Class A,2025-11-06,2025-09-30,-1.55,USD
UPB,Upstream Bio Inc,2025-11-06,2025-09-30,-0.77,USD
UPBD,Upbound Group Inc,2025-10-29,2025-09-30,0.9838,USD
UPLD,Upland Software Inc,2025-10-30,2025-09-30,0.1543,USD
UPMKF,UPMKF,2025-10-29,2025-09-30,0.22,USD
UPMMY,UPMMY,2025-10-29,2025-09-30,,USD
UPS,United Parcel Service Inc - Class B,2025-10-28,2025-09-30,1.36,USD
UPST,Upstart Holdings Inc,2025-11-06,2025-09-30,0.42,USD
UPWK,Upwork Inc,2025-11-05,2025-09-30,0.28,USD
UPXI,Upexi Inc,2025-09-29,2025-06-30,-0.06,USD
URANF,URANF,2025-11-27,2025-09-30,,USD
URBN,Urban Outfitters Inc,2025-11-25,2025-10-31,1.18,USD
URCFF,URCFF,2025-11-27,2025-10-31,,USD
URG,Ur-Energy Inc,2025-11-03,2025-09-30,-0.02,USD
URGN,UroGen Pharma Ltd,2025-11-17,2025-09-30,-0.637,USD
URGYF,URGYF,2025-10-21,2025-09-30,,USD
URI,United Rentals Inc,2025-10-29,2025-09-30,12.31,USD
URNAF,URNAF,2025-11-18,2025-09-30,,USD
UROY,Uranium Royalty Corp,2025-09-10,2025-07-31,-0.0069,USD
URZEF,URZEF,2025-09-08,2025-07-31,,USD
USAC,USA Compression Partners LP,2025-11-04,2025-09-30,0.26,USD
USAR,USA Rare Earth Inc - Class A,2025-11-10,2025-09-30,-0.09,USD
USAS,Americas Gold and Silver Corp,2025-11-12,2025-09-30,0.01,USD
USAU,U.S. Gold Corp,2025-09-18,2025-07-31,-0.23,USD
USAU,U.S. Gold Corp,2025-11-26,2025-10-31,-0.15,USD
